00:16:26.810,00:16:28.300,请皇上恕奴婢死罪,00:16:26.210,00:16:28.320,I beg Your Majesty's forgiveness for my capital offense.
,,,00:16:28.340,00:16:29.423,This ...
00:16:28.940,00:16:32.400,此物是奴婢的小像,00:16:30.253,00:16:32.253,is my image.
00:16:35.660,00:16:36.320,果真,00:16:35.060,00:16:36.097,Really?
00:16:38.700,00:16:39.740,这是七年前,00:16:38.100,00:16:40.000,"It was seven years ago,"
00:16:40.700,00:16:42.790,奴婢亲手放入这个矜缨中的,00:16:40.100,00:16:42.416,I put it in this tasseled sachet.
00:16:44.290,00:16:47.250,当时娘娘被华妃罚跪在栩坤宫前,00:16:43.690,00:16:47.367,"When Consort Fleur ordered Her Highness to be
punished by kneeling in the Palace of Earthly Honor,"
00:16:47.630,00:16:50.490,奴婢遇见十七爷便请他援手相助,00:16:47.367,00:16:50.343,"I met Lord XVII, so I asked him for help."
00:16:51.300,00:16:54.210,过后 奴婢到了凝晖堂致谢,00:16:50.700,00:16:53.987,"After that, I went to the Hall of Converging Light to extend my gratitude."
00:16:56.550,00:16:57.260,是吗,00:16:55.950,00:16:57.113,You did?
00:16:58.180,00:17:00.840,当时 奴婢到凝晖堂致谢的时候,00:16:57.580,00:17:00.693,"When I was in the Hall of Converging Light,"
00:17:02.140,00:17:04.510,看到王爷的桌上有几张彩纸,00:17:01.540,00:17:04.480,I saw some pieces of colored paper on the table.
00:17:05.190,00:17:07.520,一时兴起便剪了几朵窗花,00:17:04.590,00:17:07.222,"On a whim, I cut some window flowers"
00:17:07.980,00:17:09.310,送给王爷做谢礼,00:17:07.380,00:17:09.125,as a thank-you gift for His Lordship.
00:17:10.150,00:17:14.060,那时候 王爷问奴婢是否会剪小像,00:17:09.550,00:17:13.460,"Then, His Lordship asked me if I knew how to cut a portrait."
00:17:15.070,00:17:16.650,奴婢就按照自己的模样,00:17:14.470,00:17:16.310,So I cut out an image in my own likeness
00:17:16.910,00:17:18.570,剪了一个小像放入矜缨中,00:17:16.310,00:17:18.574,and put it into this sachet.
00:17:21.160,00:17:24.780,后来有一次 王爷和奴婢相见,00:17:20.560,00:17:24.293,"On another day, His Lordship met me."
00:17:25.370,00:17:27.080,王爷问奴婢喜欢什么花,00:17:24.770,00:17:26.940,"He asked me my favorite flower, and"
00:17:27.540,00:17:28.830,奴婢说喜欢杜若,00:17:26.940,00:17:28.683,I told him I like pollia.
00:17:31.340,00:17:33.500,皇上可以看看矜缨中,00:17:30.740,00:17:33.202,Your Majesty can see if there are
00:17:34.170,00:17:35.880,是否有几片杜若的花瓣,00:17:33.570,00:17:35.544,a few petals of pollia in the sachet.
00:17:46.230,00:17:47.060,果然不错,00:17:45.630,00:17:46.913,Exactly so.
00:17:47.900,00:17:49.140,如果不是你的小像,00:17:47.300,00:17:48.840,"If it wasn't your image,"
00:17:49.440,00:17:49.890,你怎么会知道,,,
00:17:50.270,00:17:51.760,这里头装了些什么东西呢,00:17:48.840,00:17:51.520,how would you know what is inside?
00:17:54.740,00:17:57.770,嬛嬛 她的心思你可知道吗,00:17:54.140,00:17:57.434,"Huan Huan, have you known her heart?"
00:17:59.910,00:18:01.110,臣妾竟是个傻子,00:17:59.310,00:18:00.960,I am such a fool.
00:18:01.660,00:18:04.120,这丫头瞒得臣妾好苦,00:18:01.060,00:18:03.840,She put herself through a lot hiding it from me.
00:18:05.660,00:18:08.500,我记得你日日插一朵杜鹃在发上,00:18:05.060,00:18:08.089,I've noticed that you wear an azalea in your hair every day.
00:18:09.380,00:18:11.960,怎么 你喜欢的花竟不是杜鹃,00:18:08.780,00:18:11.586,"Why? Do you prefer azalea,"
00:18:12.380,00:18:13.210,而是杜若吗,00:18:11.780,00:18:12.610,rather than pollia?
00:18:14.420,00:18:16.630,那是因为王爷说,00:18:13.820,00:18:16.370,That is because His Lordship said that
00:18:16.970,00:18:18.460,奴婢戴杜鹃花好看,00:18:16.370,00:18:18.200,I look pleasing with azalea blooms in my hair.
,,,00:18:18.370,00:18:19.360,So…
00:18:18.970,00:18:21.130,所以 所以,00:18:20.000,00:18:20.800,So I ...
00:18:22.310,00:18:24.800,前几月 臣妾去熹贵妃宫中,00:18:21.710,00:18:24.500,"A few months ago, whenever I visited Consort Lumière’s palace,"
00:18:25.100,00:18:25.960,总不见浣碧,00:18:24.500,00:18:25.960,I didn’t see Jade.
00:18:26.560,00:18:27.770,听说十七爷病了,00:18:25.960,00:18:27.840,"I heard that when Lord XVII was sick,"
00:18:28.440,00:18:29.680,是浣碧去照料的,00:18:27.840,00:18:29.440,it was Jade who took care of him.
00:18:30.900,00:18:32.640,臣妾当时还疑惑,00:18:30.300,00:18:32.417,I was confused at the time.
00:18:33.650,00:18:35.690,原来是有这段缘分在呀,00:18:33.050,00:18:35.505,It turns out there is this fated relationship!
00:18:36.690,00:18:37.650,难怪呀,00:18:36.090,00:18:38.040,No wonder.
00:18:38.610,00:18:39.690,难怪当日,,,
00:18:40.780,00:18:42.520,朕跟熹贵妃开玩笑说,00:18:38.080,00:18:42.200,"That's why you dropped the tray in fright that day,"
00:18:42.830,00:18:44.070,要选你做常在,00:18:42.230,00:18:45.760,"when I teased Noble Consort Lumière
that I would promote you to Attendant."
00:18:44.370,00:18:46.030,吓得连手里的东西都砸了,,,
00:18:47.500,00:18:48.280,也难怪,00:18:46.900,00:18:48.246,"And that's also why,"
00:18:49.330,00:18:51.370,老十七连个侧福晋都不纳,00:18:48.730,00:18:51.487,Yunli never even considered having a Lord Consort.
00:18:52.750,00:18:55.290,奴婢微贱之身 不敢高攀王爷,00:18:52.150,00:18:55.180,"Given my humble status, I dare not ""climb on a high branch."""
00:18:56.260,00:18:56.910,只是,00:18:55.660,00:18:56.649,Yet...
00:18:58.220,00:19:00.420,奴婢听说王爷的别院中,00:18:57.620,00:19:01.600,"I've heard that his Lordship's garden has
planted plums with jade-colored blossoms."
00:19:00.800,00:19:02.210,种了许多碧色的梅花,,,
00:19:03.100,00:19:04.630,奴婢一直无缘相见,00:19:02.500,00:19:04.540,I haven't had the honor to see them.
00:19:05.390,00:19:08.100,只是希望如果有一天能够看看,00:19:04.790,00:19:07.500,"I only wish that I'll be able to look at them some day,"
00:19:08.850,00:19:09.970,那也就心满意足了,00:19:07.760,00:19:10.000,then I shall be happy and content.
00:19:11.650,00:19:13.140,你们如果再等下去,00:19:11.050,00:19:13.068,"If you two keep on waiting,"
00:19:14.190,00:19:16.430,恐怕要再等七年,00:19:13.590,00:19:16.283,I'm afraid you'll be waiting for another seven years!
00:19:17.490,00:19:20.350,来来来 今日由朕做主,00:19:16.890,00:19:19.750,"Here, today I'll make a ruling:"
00:19:21.320,00:19:23.690,就把浣碧赐给你了,00:19:20.720,00:19:23.354,Jade is granted marriage with you.
00:19:24.120,00:19:24.650,皇兄,00:19:23.520,00:19:24.270,Your Majesty -
00:19:24.870,00:19:26.860,只是奴婢身份低微,00:19:24.270,00:19:26.562,"Your Majesty, with my lowly status,"
00:19:27.830,00:19:29.410,怎么有幸伺候王爷呢,00:19:27.230,00:19:29.451,how do I deserve the honor to serve His Lordship?
00:19:30.250,00:19:32.360,如果不是老十七亲口对你说,00:19:29.650,00:19:31.649,"If Yunli didn't tell you,"
00:19:33.250,00:19:34.990,你怎么会知道他的别院里,00:19:32.781,00:19:36.287,how could you know about those jade-colored plum blossoms?
00:19:35.340,00:19:36.830,种了些碧色的梅花呢,,,
00:19:40.170,00:19:41.130,你又叫浣碧,00:19:39.570,00:19:40.960,"Also, your name is ""Jade""!"
00:19:42.640,00:19:45.250,老十七的府里缺个打理家事的人,00:19:42.040,00:19:45.120,Yunli needs someone to take care of his estate affairs.
00:19:46.350,00:19:49.710,你一直在熹贵妃的身边小心谨慎,00:19:45.750,00:19:49.412,"For years, you have served Noble Consort Lumière attentively."
00:19:50.980,00:19:51.640,你,00:19:50.380,00:19:51.682,You -
00:19:54.730,00:19:55.640,朕很放心,00:19:54.248,00:19:55.531,have my trust.
00:19:58.280,00:19:59.940,若这样把浣碧赐予王爷,00:19:57.680,00:19:59.717,"Your Majesty, it does seem improper"
00:20:00.780,00:20:02.020,臣妾也觉得不妥,00:20:00.180,00:20:01.722,if Jade is granted to His Lordship like this.
00:20:02.660,00:20:03.640,那她进了王府,00:20:02.060,00:20:03.890,"When she enter's His Lordship's estate,"
00:20:04.120,00:20:05.320,身份是侍妾,00:20:03.890,00:20:07.040,"will she be a concubine, consort, or the primary wife?"
00:20:05.780,00:20:07.190,侧福晋还是福晋呢,,,
00:20:08.120,00:20:10.950,浣碧作为贵妃的陪嫁去服侍王爷,00:20:07.520,00:20:09.764,It's already an excessive honor
00:20:11.330,00:20:12.820,做个侍妾也算抬举了,00:20:09.764,00:20:12.692,for a dowry maid of Her Noble Highness to serve His Lordship.
00:20:18.750,00:20:21.000,臣妾当年离宫修行,00:20:18.150,00:20:20.990,"Your Majesty, after I left the palace and went to the temple,"
00:20:21.590,00:20:23.920,身边只有槿汐与浣碧风霜与共,00:20:20.990,00:20:23.924,"I had only Jade and Jinxi to share the ""frosts and storms."""
00:20:25.140,00:20:27.750,浣碧与臣妾一同长大 犹如姐妹,00:20:24.540,00:20:27.716,"Jade grew up with me, and we're as close as sisters."
00:20:28.720,00:20:31.640,臣妾想 王爷钟情浣碧七年,00:20:28.120,00:20:31.680,"Your Majesty, since His Lordship has cherished Jade for seven years,"
00:20:32.480,00:20:34.590,想来也是不愿薄待她,00:20:31.880,00:20:35.235,"I believe, it's because he didn't want her to be treated poorly."
00:20:36.190,00:20:37.390,那你想如何,00:20:35.590,00:20:37.130,What do you propose?
00:20:40.230,00:20:41.770,臣妾想收浣碧为义妹,00:20:39.630,00:20:41.963,I request to take Jade as my honorary sister
00:20:42.400,00:20:43.230,名入族谱,00:20:41.963,00:20:43.489,and record her name in the pedigree book
00:20:43.900,00:20:45.690,以钮祜禄家二小姐的身份,00:20:43.489,00:20:45.640,"as the second daughter of the Niohuru family,"
00:20:46.240,00:20:48.530,风风光光嫁入果郡王府为福晋,00:20:45.640,00:20:48.940,so she can gloriously marry into His Lordship's estate as the primary wife.
00:20:49.540,00:20:51.530,贵妃心疼浣碧也要适可而止,00:20:48.940,00:20:51.534,Your Noble Highness must know your care for Jade has its limits.
00:20:52.330,00:20:53.790,将来命妇入宫朝见,00:20:51.730,00:20:54.065,"When all the lords' wives come to the palace in the future,"
00:20:54.420,00:20:55.750,难不成浣碧作为福晋,00:20:54.065,00:20:57.360,should Jade be on equal footing with us imperial concubines?
00:20:56.130,00:20:57.240,要与咱们平起平坐吗,,,
00:20:57.960,00:20:59.700,奴婢知道小主顾及奴婢,00:20:57.360,00:20:59.666,"My Lady, I understand you care for me deeply,"
00:21:00.460,00:21:03.080,只是奴婢根本都不在乎名分,00:20:59.860,00:21:02.480,but the title doesn't matter to me.
00:21:04.130,00:21:06.120,还请小主不要为奴婢操心了,00:21:03.530,00:21:05.671,Please don't worry over me.
00:21:06.720,00:21:07.330,浣碧,00:21:06.120,00:21:07.070,"Jade,"
00:21:08.100,00:21:09.430,你不知道人多口杂,00:21:07.500,00:21:09.471,you know not the whispers of the crowd.
00:21:10.350,00:21:12.130,你若这样无名无分进了王府,00:21:09.750,00:21:12.210,"If you enter His Lordship's estate without a good title and name,"
00:21:12.810,00:21:14.010,来日别人议论起来,00:21:12.210,00:21:14.080,"when people talk about this,"
00:21:14.940,00:21:17.890,说得好呢 是你与王爷钟情多年,00:21:14.340,00:21:17.590,some may kindly say you've been cherished by His Lordship for years;
00:21:18.190,00:21:19.050,成就良缘,00:21:17.590,00:21:19.243,that your fate was granted.
00:21:19.480,00:21:20.190,说得不好,,,
00:21:20.610,00:21:22.100,连私通这种话都会说出来,00:21:19.243,00:21:21.975,But others may maliciously speak of pre-marital intercourse.
00:21:22.820,00:21:24.600,白白连累你与王爷的名声,00:21:22.220,00:21:24.640,It will ruin both of your reputations for nothing.
00:21:28.200,00:21:28.980,皇兄,00:21:27.600,00:21:28.644,"Your Majesty,"
00:21:29.830,00:21:32.780,恕臣弟不能纳浣碧姑娘为福晋,00:21:29.230,00:21:32.180,"please excuse my obstinence, but I cannot take Jade as my primary wife."
00:21:34.330,00:21:35.740,臣弟在很多年前,00:21:33.730,00:21:35.140,"Many years ago,"
00:21:36.170,00:21:37.450,曾经遇到过一个女子,00:21:35.570,00:21:36.850,I met a lady ...
00:21:37.960,00:21:38.910,和她两情相悦,00:21:37.360,00:21:38.725,our hearts were committed.
00:21:39.750,00:21:41.160,后来虽然分隔千里,00:21:39.150,00:21:40.900,"Later on, we were parted with a thousand miles between us,"
00:21:41.500,00:21:42.290,不能结为夫妇,00:21:40.900,00:21:42.400,and we weren't able to marry.
00:21:42.920,00:21:43.880,但在臣弟心里,00:21:42.400,00:21:43.582,"Yet in my heart,"
00:21:44.970,00:21:46.170,她才是唯一的妻子,00:21:44.521,00:21:46.240,she is my only wife.
00:21:48.090,00:21:49.080,浣碧姑娘虽好,00:21:47.490,00:21:48.857,"Jade is a good girl,"
00:21:50.100,00:21:52.340,但臣弟绝对不会以她为福晋的,00:21:49.500,00:21:51.740,but I can never take her as my primary wife.
00:21:54.850,00:21:57.260,还望熹贵妃体谅,00:21:54.250,00:21:56.924,I hope Noble Consort Lumière can understand.
00:21:59.400,00:22:00.390,皇上做主吧,00:21:58.800,00:22:00.469,I leave the decision to Your Majesty.
00:22:01.360,00:22:02.850,只别委屈了浣碧就好,00:22:00.760,00:22:02.250,I only ask that Jade is not mistreated.
00:22:03.190,00:22:04.980,朕如你所求,00:22:02.590,00:22:04.606,I permit your request.
00:22:06.740,00:22:10.100,让浣碧以钮佑禄家二小姐的身份,00:22:06.140,00:22:09.695,Jade will become the second daughter of Niohoru
00:22:10.570,00:22:12.570,嫁给果郡王为侧福晋,00:22:10.223,00:22:12.971,and marry Noble Prince Guo as his Lord Consort.
00:22:16.210,00:22:17.290,奴婢叩谢皇上,00:22:15.610,00:22:16.954,I thank your Majesty.
00:22:17.710,00:22:19.120,恭喜果郡王 恭喜浣碧姑娘,00:22:17.110,00:22:19.652,"- Congratulations, Lord XVII. Congratulations, Jade.
- You may rise!"
,,,00:22:21.640,00:22:28.810,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
Twitter/FB/IG @BrigadeMagpie 公众号/微博: 鹊桥小队翻译组"
00:22:19.290,00:22:20.530,起来吧,,,
00:22:33.930,00:22:35.010,臣妾敬皇上,00:22:33.330,00:22:35.144,Here's to Your Majesty.
00:23:02.330,00:23:03.070,小主醉了,00:23:01.730,00:23:03.110,"My Lady, you are tipsy."
00:23:03.710,00:23:06.170,奴婢扶小主去吹风醒醒酒,00:23:03.110,00:23:05.608,Let me take you for a walk to sober up.
00:23:23.560,00:23:24.970,浣碧 我来,00:23:22.960,00:23:24.370,"Jade, allow me."
00:23:29.610,00:23:30.270,小心,00:23:29.010,00:23:30.000,Careful.
00:23:32.620,00:23:33.230,小心,00:23:32.020,00:23:32.970,Careful.
00:24:01.020,00:24:01.930,这双手,00:24:00.420,00:24:01.670,"These hands,"
00:24:03.900,00:24:04.760,这个人,00:24:03.300,00:24:04.537,"this person,"
00:24:07.570,00:24:09.680,从此都归浣碧所有了,00:24:06.970,00:24:09.080,all belong to Jade from now on.
00:24:17.280,00:24:18.190,我知道你难受,00:24:16.680,00:24:18.005,"I know your heart is heavy,"
00:24:22.160,00:24:23.450,但我比你更难受,00:24:21.560,00:24:23.340,but I feel even worse than you do!
00:24:31.220,00:24:32.830,今日你与本宫同喜,00:24:30.620,00:24:33.173,Today we celebrate this joyous occasion.
00:24:36.260,00:24:38.050,明日你便是本宫的妹夫了,00:24:35.660,00:24:37.865,Tomorrow you will be my brother-in-law.
00:24:42.480,00:24:43.340,一定要这样吗,00:24:41.880,00:24:43.570,Does it have to be like this?
00:24:46.520,00:24:47.230,你瞧,00:24:45.920,00:24:47.158,"You see,"
00:24:50.190,00:24:51.980,月亮注定是要西沉的,00:24:49.590,00:24:51.946,the moon is destined to sink in the west.
,,,00:24:55.060,00:24:56.854,There's no other path
00:24:55.660,00:24:59.320,我和你也没有别的路可以走,00:24:57.118,00:24:58.984,for you and I to follow.
00:25:02.370,00:25:03.410,若不如此,00:25:01.770,00:25:03.452,"If we do not obey,"
00:25:04.670,00:25:06.000,死的不只你我,00:25:04.070,00:25:06.230,there will be more than our own deaths to pay.
00:25:08.090,00:25:09.000,仅仅流言,00:25:07.490,00:25:09.079,The rumors alone....
00:25:11.050,00:25:12.830,温实初便是前车之鉴,00:25:10.450,00:25:12.960,Wen Shichu is the example before us.
00:25:14.550,00:25:15.880,我不能再连累你,00:25:13.950,00:25:15.959,I can't let you be dragged down.
00:25:17.180,00:25:17.960,那天的事,00:25:16.580,00:25:18.001,I hated myself
00:25:19.600,00:25:22.590,我为不能来帮你而恨自己,00:25:19.000,00:25:22.080,for not being able to come to your aid that day.
00:25:23.730,00:25:25.590,若那日被指认的人是你,00:25:23.130,00:25:24.990,"If you were the one that had been accused,"
00:25:26.520,00:25:27.730,我只怕会发疯,00:25:25.920,00:25:28.035,I'm afraid I would have gone mad.
00:25:35.070,00:25:36.440,浣碧一直喜欢你,00:25:34.319,00:25:36.557,Jade has always been fond of you.
00:25:39.910,00:25:41.190,她对你的情意,00:25:39.310,00:25:41.355,Her affection for you
00:25:43.120,00:25:44.700,并不比我对你少,00:25:42.638,00:25:44.382,is no less than mine.
00:25:46.500,00:25:47.490,我很早就知道,00:25:45.900,00:25:47.456,I knew that a long time ago.
00:25:51.130,00:25:52.080,你不要辜负她,00:25:50.530,00:25:51.933,Don't fail her.
00:25:58.180,00:25:59.010,你知道的,00:25:57.580,00:25:58.976,You know me.
00:26:01.560,00:26:04.340,我只要你,00:26:00.960,00:26:04.004,I only want you.
00:26:07.440,00:26:08.770,此生以今日为界,00:26:06.840,00:26:08.962,Today is the border of our lives.
00:26:10.770,00:26:11.760,从前只有我,00:26:10.170,00:26:11.839,"Before, all you had was me."
00:26:13.190,00:26:14.520,往后便只有浣碧了,00:26:12.590,00:26:14.720,"From now on and after, there's only Jade."
00:26:18.820,00:26:19.810,告诉你实话,00:26:18.220,00:26:19.680,"To tell you the truth,"
00:26:21.830,00:26:23.070,浣碧并非我义妹,00:26:21.230,00:26:22.772,"Jade is not just ""my honorary sister,"""
00:26:24.620,00:26:25.610,而是我亲妹妹,00:26:24.020,00:26:25.789,she is my sister by blood.
00:26:27.460,00:26:29.490,她母亲曾是我父亲心爱之人,00:26:26.860,00:26:29.343,My father loved her mother dearly.
00:26:30.420,00:26:31.580,只因是罪臣之女,00:26:29.820,00:26:32.302,"But since her mother was the daughter of a guilty official,"
00:26:33.960,00:26:35.790,所以父亲不得不隐瞒此事,00:26:33.360,00:26:35.454,father had to hide the truth.
00:26:37.220,00:26:38.920,无法让浣碧认祖归宗,00:26:36.620,00:26:39.040,Jade could not be acknowledged by our ancestors.
00:26:44.470,00:26:45.710,你一定要好好待她,00:26:43.870,00:26:45.752,You must treat her well.
00:27:10.040,00:27:11.000,太后病重,00:27:09.440,00:27:11.192,The Empress Dowager is gravely ill.
00:27:11.960,00:27:13.790,有你的婚事冲一冲也好,00:27:11.360,00:27:14.699,It's good to have a wedding to drive away any misfortune.
00:27:15.630,00:27:18.340,这桩姻缘虽然门第有些不般配,00:27:15.030,00:27:18.370,"Even though family status is mismatched in this marriage,"
00:27:18.970,00:27:21.000,但总还是情投意合的,00:27:18.370,00:27:20.815,you two have genuine feelings for each other.
00:27:21.840,00:27:23.000,一切听从皇兄安排,00:27:21.240,00:27:23.000,I follow Your Majesty's arrangement.
00:27:23.600,00:27:25.010,说到这个门第,00:27:23.000,00:27:25.342,Speaking of family status ...
00:27:26.560,00:27:28.220,朕倒想起一桩事情,00:27:25.960,00:27:28.320,reminds me of something.
00:27:29.310,00:27:30.140,数年前,00:27:28.710,00:27:30.000,"Several years ago,"
00:27:30.890,00:27:32.630,太后曾想为你指婚,00:27:30.290,00:27:33.451,the Empress Dowager wanted to arrange a marriage for you.
00:27:34.270,00:27:37.390,十分中意沛国公府的小姐孟静娴,00:27:33.670,00:27:37.545,"She's very fond of Meng Jingxian, the daughter of Duke of Pei."
00:27:38.400,00:27:41.140,且孟静娴幼时曾与你一见,00:27:37.800,00:27:40.869,"She met you once when you were young,"
00:27:41.780,00:27:42.740,钟情许久,00:27:40.869,00:27:42.970,and she's been devoted for a long time.
00:27:43.570,00:27:45.490,然而你始终未允,00:27:42.970,00:27:45.380,But you never agreed to the marriage.
00:27:46.580,00:27:49.790,那孟静娴却痴心一片 再不肯嫁,00:27:45.980,00:27:49.454,Meng Jingxian is so committed she refuses to marry anyone else.
00:27:50.540,00:27:54.200,一来二去竟耽误成了未嫁之女,00:27:49.940,00:27:53.600,Biding her time has left her as his only unmarried daughter.
00:27:55.090,00:27:57.170,如今你要纳侧福晋的事情,00:27:54.490,00:27:57.920,"When the news of you having a Lord Consort spread,"
00:27:57.420,00:27:58.160,一传出去,00:27:58.110,00:28:00.333,grief overcame her ...
00:27:58.710,00:28:02.550,孟静娴触动情肠 伤心欲绝,00:28:00.823,00:28:02.372,and she's become
00:28:03.590,00:28:05.460,竟抱病不起,00:28:02.995,00:28:05.111,too ill to get out of bed.
00:28:06.470,00:28:08.430,沛国公爱女心切,00:28:05.870,00:28:08.420,The Duke of Pei earnestly loves his daughter
00:28:09.020,00:28:11.300,连上了三道请安摺子与朕,00:28:08.420,00:28:11.340,"and sent three memorandums to me,"
00:28:11.940,00:28:15.550,恳请朕体念他女儿痴心一片,00:28:11.340,00:28:15.630,begging me to have mercy on his daughter's devotion.
00:28:16.230,00:28:19.470,I情原页女儿居侍妾之位,00:28:15.630,00:28:19.059,He's willing to let her be a concubine
00:28:19.900,00:28:21.640,侍奉在果郡王左右,00:28:19.300,00:28:22.050,to serve by the side of Noble Prince Guo.
00:28:22.650,00:28:24.820,不致使他老来失了爱女,00:28:22.050,00:28:24.770,So he will not lose his daughter at his advanced age.
00:28:25.370,00:28:26.070,皇兄明鉴,00:28:24.770,00:28:26.883,"Imperial Brother, you are wise to see that"
00:28:27.030,00:28:28.620,臣弟实在不原页意多娶,00:28:26.883,00:28:28.666,I really do not want to marry someone else.
00:28:29.040,00:28:30.620,况且臣弟和孟小姐本无意,00:28:28.666,00:28:30.709,And we have no genuine feelings for each other.
00:28:31.120,00:28:32.200,别白白耽搁了她,00:28:30.709,00:28:32.379,It'd cause regrets in her life...
00:28:32.790,00:28:35.580,沛国公两朝元老,00:28:32.379,00:28:36.134,The Duke of Pei has served the reigns of two emperors.
00:28:37.170,00:28:40.750,如此言辞卑微 爱女情切,00:28:36.570,00:28:40.450,"He used such humble words for the love of his daughter,"
00:28:41.050,00:28:42.210,朕也不免动容,00:28:40.450,00:28:42.740,even I can't help being moved by him.
00:28:43.340,00:28:45.800,况且男子有个三妻四妾,00:28:42.740,00:28:45.200,"Besides, it's quite common"
00:28:46.140,00:28:47.380,是最寻常不过的,00:28:45.540,00:28:46.780,for a man to have several concubines.
00:28:47.720,00:28:48.590,朕都想好了,00:28:47.120,00:28:48.800,I have thought it through.
00:28:50.020,00:28:53.800,让孟小姐和浣碧同为你的侧福晋,00:28:49.420,00:28:53.200,I'll let Lady Meng and Jade both be your Lord Consorts.
00:28:54.230,00:28:55.720,可臣弟已经耽误她那么多年了,00:28:53.630,00:28:55.800,"But I have kept her from happiness for so many years,"
00:28:56.400,00:28:57.560,何必拖上她一辈子呢,00:28:55.800,00:28:57.644,why should I drag her down for a lifetime?
00:28:57.980,00:28:58.970,亲贵娶亲,00:28:57.644,00:28:59.464,"In a nobleman's marriage,"
00:28:59.900,00:29:01.640,真心是最不要紧的,00:28:59.464,00:29:02.372,all other matters take precedence over a true heart.
00:29:03.400,00:29:04.890,朕要你娶她,00:29:02.800,00:29:04.600,I want you to marry her
00:29:05.200,00:29:07.230,也是为了安抚老臣之心,00:29:04.600,00:29:08.317,to pacify the heart of a veteran official.
00:29:09.120,00:29:10.700,你若是真不喜欢她,00:29:08.520,00:29:10.100,"If you really don't like her,"
00:29:11.330,00:29:12.660,只当是养在家里吧,00:29:10.730,00:29:12.852,consider it as keeping one more person at home.
00:29:13.750,00:29:16.330,何苦累她病得丢了一条性命,00:29:13.150,00:29:15.881,Why let her illness take her life away?
00:29:17.250,00:29:21.290,若沛国公因此事心中生怨,00:29:16.650,00:29:21.400,"If Duke of Pei develops a grudge because of this,"
00:29:22.340,00:29:25.080,于朝政也不相安啊,00:29:21.740,00:29:24.631,it's not good for the peace in the court.
00:29:25.800,00:29:26.590,如此说来,00:29:25.200,00:29:26.738,"If you say so,"
00:29:27.590,00:29:29.080,臣弟只能养她一世,00:29:26.990,00:29:28.800,I must provide for her for life.
00:29:29.720,00:29:30.800,好好待她就是了,00:29:29.068,00:29:31.080,I will treat her well.
00:29:31.770,00:29:33.510,朕要的就是这句话,00:29:31.170,00:29:33.250,That's what I want to hear.
00:29:33.850,00:29:34.680,那臣弟也有一事,00:29:33.250,00:29:34.880,"Then I also have one request, Your Majesty."
00:29:35.480,00:29:36.060,说,00:29:34.880,00:29:35.460,Speak.
00:29:38.980,00:29:39.850,臣弟请旨,00:29:38.380,00:29:39.665,I request Your Majesty's decree
00:29:41.150,00:29:43.390,臣弟终身不再另娶,00:29:40.550,00:29:43.767,that I will not marry again all my life.
00:29:44.650,00:29:47.240,还要浣碧入府主持家事,00:29:44.050,00:29:46.993,"Also, I want Jade to manage the estate affairs."
00:29:50.870,00:29:53.400,还未成亲呢 就如此偏爱,00:29:50.270,00:29:53.777,You already have your favorite before your wedding.
00:29:55.040,00:29:56.400,孟小姐身子不好,00:29:54.440,00:29:56.320,"Lady Meng is in ill health,"
00:29:57.080,00:29:59.490,浣碧主持家务也是应该的,00:29:56.480,00:29:58.890,so Jade should take charge of household affairs.
00:30:03.010,00:30:04.250,迎娶侧福晋,00:30:02.410,00:30:04.799,There are six protocols in the marriage of a lord consort:
00:30:04.720,00:30:08.130,有纳彩 问名 纳吉,00:30:04.799,00:30:08.130,"Betrothal, requesting the bride's name and horoscope,
ancestral fortune-telling on the horoscope,"
00:30:08.390,00:30:11.050,纳征 请期 迎亲六礼,00:30:08.130,00:30:11.160,"sending gifts, selecting an auspicious date,
and the marriage ceremony."
00:30:11.760,00:30:13.880,其余的都打点妥当了,00:30:11.160,00:30:13.710,"All the other protocols have been arranged,"
00:30:14.310,00:30:15.760,只有这问名一节,00:30:13.710,00:30:15.782,but the bride's name ...
00:30:16.770,00:30:19.130,姓钮祜禄氏 既为义女,00:30:16.170,00:30:18.530,"The family name is Niohuru. As an honarary daughter,"
00:30:19.810,00:30:21.350,我家排行从玉从女,00:30:19.210,00:30:20.750,the daughters of my family
00:30:22.020,00:30:23.140,浣碧算是二小姐,00:30:20.976,00:30:23.180,"are given names starting with the character ""Yu"" or ""Nü""."
00:30:23.780,00:30:25.480,内务府已经准备了几个,00:30:23.180,00:30:25.180,The household department has prepared
00:30:25.780,00:30:26.560,从玉的名字,00:30:25.180,00:30:26.470,"several names with ""Yu""."
00:30:27.070,00:30:29.560,就请浣碧姑娘自己择一个吧,00:30:26.470,00:30:29.337,"If you please, Jade, you can pick one name for yourself."
00:30:31.830,00:30:32.990,浣碧 你自己看看,00:30:31.230,00:30:32.747,"Jade, take a look,"
00:30:33.290,00:30:34.020,喜欢哪一个,00:30:32.747,00:30:34.341,which one do you like?
00:30:36.000,00:30:37.780,都是从玉的好名字,00:30:35.400,00:30:37.444,"All are good names with ""Yu""."
00:30:38.210,00:30:40.490,玉沁 玉隐 玉乔,00:30:37.610,00:30:39.890,"Yuqin, Yuyin, Yuqiao."
00:30:42.000,00:30:43.370,怎么从玉不从女呀,00:30:41.400,00:30:43.373,"Why are there only names with ""Yu"" but not ""Nü""?"
